medarb. initialer;jobnr;aktivitetsnavn;timer;dato (dd-mm-yyyy);kommentar
19-03-2012;208;2;;Timer;
19-03-2012;208;2;;Timer;
20-03-2012;208;2;;Timer;
20-03-2012;208;1,5;;Timer;
19-03-2012;208;1;;Timer;
22-03-2012;208;1;;Timer;
23-03-2012;208;1;;Timer;
21-03-2012;208;1;;Timer;
21-03-2012;208;2;;Timer;
22-03-2012;208;2;;Timer;
23-03-2012;208;2;;Timer;
23-03-2012;208;2;;Timer;
22-03-2012;208;1;;Timer;
21-03-2012;208;6;;Timer;
21-03-2012;208;1;;Timer;
21-03-2012;208;0,5;;Timer;
21-03-2012;208;3;;Timer;
21-03-2012;208;2;;Timer;
21-03-2012;208;2,5;;Timer;
21-03-2012;208;2,5;;Timer;
21-03-2012;208;5,5;;Timer;
21-03-2012;208;2,5;;Timer;
21-03-2012;208;2;;Timer;
21-03-2012;208;0,5;;Timer;
21-03-2012;208;2;;Timer;
22-03-2012;208;0,5;;Timer;
22-03-2012;208;2;;Timer;
19-03-2012;208;1,5;;Timer;
19-03-2012;208;1;;Timer;
19-03-2012;208;1,5;;Timer;
09-03-2012;208;1;Møde med Elisabeth K;Timer;
05-03-2012;208;5,5;Møder med Gitte S og Ole M, invitationer til velgørenhedsmiddag mv.;Timer;
06-03-2012;208;4;"3,5 timer: LG + snak om arbejdsdeling med Maj

0,5 timer: Lønsamtale m. Søren R-I.";Timer;
09-03-2012;208;1;Fonds fundraising;Timer;
09-03-2012;208;1,5;Udsendelse af VU møde dagsorden + bilag (pga. Sørens sygemelding);Timer;
01-03-2012;208;2;timeregistrering og rejseafregning;Timer;
02-03-2012;208;1;Læsning ad intern clean-office rapport;Timer;
11-03-2012;208;1;Dagsorden ofr U-team møde og aftale arbejdsfordeling med Elistabeth K.;Timer;
11-03-2012;208;0,5;Forberede MFA møde;Timer;
12-03-2012;208;1,5;Arbejdsdelingsaftale med Maj M og Jacob F;Timer;
13-03-2012;208;0,5;A2i;Timer;
13-03-2012;208;2,5;LG-møde og snak om time-budget;Timer;
14-03-2012;208;1,5;Forberedelse til MFA møde og arbejdsdeling MFA/ADM;Timer;
15-03-2012;208;1,5;Møde med Ole M og Gitte S vedr. styring af projekter;Timer;
16-03-2012;208;2;MFA møde;Timer;
12-03-2012;208;5;Oplæg til Arktisk konference, MOU og andet praktisk ift. Arktisk konference;Timer;
13-03-2012;208;3,5;MOU, marine lgw kursus og oplægs forberedelse til arktisk konference;Timer;
14-03-2012;208;4,5;"1 time: oplæg til arktisk konference og nyheder

3,5 timer: oplæg til konference og mails, mv.";Timer;
15-03-2012;208;4,5;"3 timer: Oplæg + læsning

1,5 time: diverse";Timer;
16-03-2012;208;6;Arktisk konference;Timer;
12-03-2012;208;2,5;"1 time: P1 morgen

1,5 time: Ordne forskellige mails og videnssøgning";Timer;
13-03-2012;208;1;Oplæg i Aalborg;Timer;
14-03-2012;208;2;Flytte Steen Gade møde, nyheder og oplæg;Timer;
15-03-2012;208;3;Transport hjem fra oplæg i Aalborg;Timer;
13-03-2012;208;1,5;Møde med Better Place;Timer;
19-03-2012;208;2;Mails (syg);Timer;
20-03-2012;208;4,5;Danida budget, ulandstema ansv.fordeling, VU mm. (syg);Timer;
21-03-2012;208;6;Projektgennemgang, snakke med Elisabeth K. + Maj M om arbejdsopgaver i ulandsteamet;Timer;
19-03-2012;208;1,5;mails og nyt (syg);Timer;
20-03-2012;208;1;MOU mails, GP møde aftale, forberede ICC møde (syg);Timer;
21-03-2012;208;2,5;møde m. ICC + opfølgning;Timer;
19-03-2012;208;2,5;Mails (syg);Timer;
20-03-2012;208;1,5;Opfølgning/tjek på energiforlig, mails (syg);Timer;
22-03-2012;208;2;;Timer;
22-03-2012;208;1;;Timer;
22-03-2012;208;1;;Timer;
22-03-2012;208;1,5;;Timer;
22-03-2012;208;0,5;;Timer;
22-03-2012;208;1,5;;Timer;
22-03-2012;208;0,75;;Timer;
22-03-2012;208;0,5;;Timer;
22-03-2012;208;1,25;;Timer;
20-03-2012;208;3;;Timer;
21-03-2012;208;2;;Timer;
19-03-2012;208;0,5;;Timer;
21-03-2012;208;6;;Timer;
20-03-2012;208;3,3;;Timer;
20-03-2012;208;4;;Timer;
21-03-2012;208;3;;Timer;
22-03-2012;208;2;;Timer;
22-03-2012;208;5;;Timer;
22-03-2012;208;2;;Timer;
22-03-2012;208;5;;Timer;
22-03-2012;208;1;;Timer;
22-03-2012;208;1;;Timer;
22-03-2012;208;2;;Timer;
22-03-2012;208;3;Deltagelse i Ulandsmøde om DA012 budget mm;Timer;
14-03-2012;208;8;;Timer;
15-03-2012;208;7;;Timer;
16-03-2012;208;8;;Timer;
22-03-2012;208;1,5;;Timer;
22-03-2012;208;8;;Timer;
23-03-2012;208;6;Oprettelse af DA012 i TimeOut ogg AX;Timer;
23-03-2012;208;1;;Timer;
22-03-2012;208;1;;Timer;
22-03-2012;208;3;;Timer;
21-03-2012;208;1;;Timer;
22-03-2012;208;1;;Timer;
22-03-2012;208;2,3;;Timer;
23-03-2012;208;3;;Timer;
23-03-2012;208;2;;Timer;
23-03-2012;208;1;;Timer;
22-03-2012;208;2;;Timer;
23-03-2012;208;1;;Timer;
22-03-2012;208;0,5;;Timer;
23-03-2012;208;0,5;;Timer;
23-03-2012;208;1;;Timer;
22-03-2012;208;0,5;;Timer;
23-03-2012;208;0,5;;Timer;
22-03-2012;208;0,5;;Timer;
23-03-2012;208;1;;Timer;
22-03-2012;208;2,5;;Timer;
23-03-2012;208;2;;Timer;
22-03-2012;208;2,5;;Timer;
23-03-2012;208;1;;Timer;
19-03-2012;208;2,25;;Timer;
20-03-2012;208;2,5;;Timer;
21-03-2012;208;4,5;;Timer;
22-03-2012;208;3,25;;Timer;
23-03-2012;208;2;;Timer;
19-03-2012;208;0,25;;Timer;
20-03-2012;208;1,5;;Timer;
23-03-2012;208;0,25;;Timer;
23-03-2012;208;0,5;;Timer;
20-03-2012;208;1;;Timer;
22-03-2012;208;0,75;;Timer;
23-03-2012;208;0,75;;Timer;
19-03-2012;208;3,5;;Timer;
20-03-2012;208;3;;Timer;
21-03-2012;208;2,5;;Timer;
22-03-2012;208;1;;Timer;
22-03-2012;208;2;;Timer;
23-03-2012;208;2;;Timer;
14-03-2012;208;2;;Timer;
14-03-2012;208;2;;Timer;
22-03-2012;208;3;;Timer;
22-03-2012;208;4;;Timer;
23-03-2012;208;2,5;;Timer;
23-03-2012;208;2,5;;Timer;
23-03-2012;208;2,3;;Timer;
21-03-2012;208;7,3;;Timer;
22-03-2012;208;6,3;;Timer;
23-03-2012;208;6,3;;Timer;
23-03-2012;208;1;;Timer;
14-03-2012;208;4;;Timer;
15-03-2012;208;10,5;;Timer;
16-03-2012;208;5;;Timer;
18-03-2012;208;1;;Timer;
19-03-2012;208;6,5;;Timer;
20-03-2012;208;8,5;;Timer;
23-03-2012;208;7,5;;Timer;
23-03-2012;208;3,5;;Timer;
23-03-2012;208;1;;Timer;
23-03-2012;208;2,5;;Timer;
21-03-2012;208;6;;Timer;
22-03-2012;208;7;;Timer;
23-03-2012;208;4;;Timer;
21-03-2012;208;1;;Timer;
23-03-2012;208;1;;Timer;
23-03-2012;208;2;;Timer;
21-03-2012;208;2;;Timer;
22-03-2012;208;2;;Timer;
24-03-2012;208;2;;Timer;
20-03-2012;208;2;;Timer;
20-03-2012;208;2;;Timer;
20-03-2012;208;2;;Timer;
20-03-2012;208;2;;Timer;
20-03-2012;208;1;;Timer;
21-03-2012;208;2;;Timer;
23-03-2012;208;4;;Timer;
22-03-2012;208;1;;Timer;
21-03-2012;208;2;;Timer;
21-03-2012;208;1;;Timer;
21-03-2012;208;2;;Timer;
22-03-2012;208;2;;Timer;
22-03-2012;208;1;;Timer;
23-03-2012;208;1;;Timer;
22-03-2012;208;0,5;;Timer;
22-03-2012;208;1;;Timer;
22-03-2012;208;1;;Timer;
23-03-2012;208;1,5;;Timer;
23-03-2012;208;1;;Timer;
19-03-2012;208;1;;Timer;
23-03-2012;208;3;;Timer;
26-03-2012;208;3;;Timer;
26-03-2012;208;2;;Timer;
26-03-2012;208;3;;Timer;
15-03-2012;208;0,5;;Timer;
16-03-2012;208;1,5;;Timer;
15-03-2012;208;4;;Timer;
16-03-2012;208;2;;Timer;
15-03-2012;208;1;;Timer;
16-03-2012;208;1,5;;Timer;
16-03-2012;208;1;;Timer;
21-03-2012;208;0,5;;Timer;
22-03-2012;208;0,5;;Timer;
23-03-2012;208;0,5;;Timer;
23-03-2012;208;1;;Timer;
23-03-2012;208;1;;Timer;
19-03-2012;208;2;;Timer;
20-03-2012;208;2;;Timer;
21-03-2012;208;6;;Timer;
22-03-2012;208;6;;Timer;
23-03-2012;208;4;;Timer;
19-03-2012;208;1;;Timer;
20-03-2012;208;1;;Timer;
21-03-2012;208;1;;Timer;
22-03-2012;208;1;;Timer;
23-03-2012;208;1;;Timer;
26-03-2012;208;1;;Timer;
23-03-2012;208;1;;Timer;
23-03-2012;208;1;;Timer;
19-03-2012;208;4;;Timer;
20-03-2012;208;2;;Timer;
21-03-2012;208;4;;Timer;
22-03-2012;208;8;;Timer;
23-03-2012;208;5;;Timer;
24-03-2012;208;2;;Timer;
15-03-2012;208;5;;Timer;
16-03-2012;208;5;;Timer;
11-03-2012;208;4;;Timer;
06-03-2012;208;4;;Timer;
08-03-2012;208;3;;Timer;
09-03-2012;208;4,5;;Timer;
05-03-2012;208;7,3;;Timer;
06-03-2012;208;3;;Timer;
08-03-2012;208;4,5;;Timer;
09-03-2012;208;3;;Timer;
12-03-2012;208;8;;Timer;
13-03-2012;208;9;;Timer;
14-03-2012;208;3;;Timer;
15-03-2012;208;3,5;;Timer;
16-03-2012;208;2,5;;Timer;
20-03-2012;208;6;;Timer;
21-03-2012;208;4;;Timer;
23-03-2012;208;6;;Timer;
19-03-2012;208;3;;Timer;
02-03-2012;208;4;;Timer;
02-03-2012;208;3,5;;Timer;
22-03-2012;208;2;;Timer;
22-03-2012;208;1;;Timer;
23-03-2012;208;1;;Timer;
23-03-2012;208;1;;Timer;
23-03-2012;208;1;;Timer;
22-03-2012;208;3;;Timer;
23-03-2012;208;2;;Timer;
23-03-2012;208;1,5;;Timer;
22-03-2012;208;2;;Timer;
23-03-2012;208;1;;Timer;
24-03-2012;208;1,5;;Timer;
23-03-2012;208;2;;Timer;
22-03-2012;208;3,5;Ulandsteammøde mm.;Timer;
22-03-2012;208;1;Møde med Gitter S og møde med Sascha;Timer;
22-03-2012;208;0,5;;Timer;
22-03-2012;208;4;"2,5 timer teammøde og energiforlig

1,5 time medieforberedelse ifbm. ernergiforlig";Timer;
23-03-2012;208;2;;Timer;
23-03-2012;208;5;P1 morgen, møde med DN, opfølgning på energiforlig mm.;Timer;
23-03-2012;208;1;Snak med Christoph om MSC, muslinger og grønne indkøb;Timer;
26-03-2012;208;3;Kontrakt standard C1;Timer;
26-03-2012;208;2;;Timer;
26-03-2012;208;1;;Timer;
26-03-2012;208;1,5;;Timer;
26-03-2012;208;3;;Timer;
26-03-2012;208;2;;Timer;
26-03-2012;208;1;;Timer;
26-03-2012;208;1;;Timer;
26-03-2012;208;2;;Timer;
26-03-2012;208;1;;Timer;
26-03-2012;208;5;;Timer;
26-03-2012;208;1;;Timer;
26-03-2012;208;2;;Timer;
26-03-2012;208;2;Forberedelse til og formøde med Gitte S og John i forbindelse med projektudviklingsmøder omkring nye natur projekter i DK. Både marin og på land, to forskellige møder, et senere på ugen og et efter påske.;Timer;
25-03-2012;208;2;;Timer;
26-03-2012;208;9;;Timer;
27-03-2012;208;3;oprettelse i Axapta samt konteringsvejledning;Timer;
22-03-2012;208;6,75;;Timer;
23-03-2012;208;5;;Timer;
23-03-2012;208;2;;Timer;
27-03-2012;208;1;;Timer;
27-03-2012;208;1;IDO203.1 udsættelse af regnskab og ordning af mapper;Timer;
27-03-2012;208;1;;Timer;
27-03-2012;208;1;;Timer;
27-03-2012;208;4;;Timer;
27-03-2012;208;1;;Timer;
26-03-2012;208;0,5;;Timer;
26-03-2012;208;0,5;;Timer;
26-03-2012;208;0,5;;Timer;
27-03-2012;208;1,5;;Timer;
27-03-2012;208;0,25;;Timer;
27-03-2012;208;1;;Timer;
27-03-2012;208;0,75;;Timer;
27-03-2012;208;0,25;;Timer;
27-03-2012;208;0,5;;Timer;
27-03-2012;208;1,5;;Timer;
27-03-2012;208;1,75;;Timer;
26-03-2012;208;0,5;;Timer;
27-03-2012;208;0,5;;Timer;
26-03-2012;208;2,5;;Timer;
27-03-2012;208;2;;Timer;
26-03-2012;208;0,5;;Timer;
27-03-2012;208;0,5;;Timer;
27-03-2012;208;1;;Timer;
26-03-2012;208;0,5;;Timer;
27-03-2012;208;0,5;;Timer;
26-03-2012;208;3,5;;Timer;
27-03-2012;208;3,5;;Timer;
26-03-2012;208;0,5;;Timer;
27-03-2012;208;1;;Timer;
27-03-2012;208;1;;Timer;
27-03-2012;208;1,5;;Timer;
27-03-2012;208;1;;Timer;
27-03-2012;208;3;;Timer;
27-03-2012;208;1;;Timer;
27-03-2012;208;1;;Timer;
27-03-2012;208;1,3;;Timer;
27-03-2012;208;2;;Timer;
27-03-2012;208;2;;Timer;
27-03-2012;208;1;;Timer;
27-03-2012;208;1;;Timer;
27-03-2012;208;1,5;;Timer;
27-03-2012;208;2;;Timer;
27-03-2012;208;1,5;;Timer;
27-03-2012;208;4;;Timer;
26-03-2012;208;5;;Timer;
27-03-2012;208;1;;Timer;
28-03-2012;208;1;;Timer;
29-03-2012;208;1;;Timer;
30-03-2012;208;1;;Timer;
28-03-2012;208;1;;Timer;
29-03-2012;208;1;;Timer;
30-03-2012;208;1;;Timer;
26-03-2012;208;1;;Timer;
27-03-2012;208;1;;Timer;
28-03-2012;208;3;;Timer;
29-03-2012;208;2,5;;Timer;
30-03-2012;208;1;;Timer;
05-03-2012;208;8;;Timer;
07-03-2012;208;7,5;;Timer;
06-03-2012;208;5,5;;Timer;
08-03-2012;208;8;;Timer;
01-03-2012;208;3,5;;Timer;
12-03-2012;208;6;;Timer;
13-03-2012;208;3;;Timer;
16-03-2012;208;7;;Timer;
14-03-2012;208;6,5;;Timer;
19-03-2012;208;6;;Timer;
20-03-2012;208;5;;Timer;
21-03-2012;208;4;;Timer;
22-03-2012;208;2;;Timer;
26-03-2012;208;1;;Timer;
26-03-2012;208;6;;Timer;
23-03-2012;208;1,5;;Timer;
23-03-2012;208;2;;Timer;
23-03-2012;208;0,5;13-dec;Timer;
28-03-2012;208;1,5;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;3;;Timer;
28-03-2012;208;4,3;;Timer;
27-03-2012;208;8,5;;Timer;
27-03-2012;208;1;;Timer;
28-03-2012;208;1,5;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;2;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;1;John og Jan;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;2;;Timer;
28-03-2012;208;1;afdelingsmøde;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;6,5;;Timer;
28-03-2012;208;2;;Timer;
28-03-2012;208;4;;Timer;
28-03-2012;208;1,5;;Timer;
28-03-2012;208;0,5;;Timer;
28-03-2012;208;2;;Timer;
28-03-2012;208;1;;Timer;
29-03-2012;208;1;;Timer;
31-03-2012;208;6;;Timer;
28-03-2012;208;0,5;;Timer;
29-03-2012;208;0,5;;Timer;
30-03-2012;208;0,5;;Timer;
29-03-2012;208;2;;Timer;
28-03-2012;208;3;;Timer;
30-03-2012;208;2;;Timer;
28-03-2012;208;3;;Timer;
28-03-2012;208;3,5;;Timer;
28-03-2012;208;2;;Timer;
28-03-2012;208;2;;Timer;
28-03-2012;208;3;;Timer;
28-03-2012;208;3,5;;Timer;
27-03-2012;208;8;;Timer;
26-03-2012;208;1;;Timer;
26-03-2012;208;4;;Timer;
26-03-2012;208;3;;Timer;
13-03-2012;208;2;;Timer;
14-03-2012;208;2;;Timer;
15-03-2012;208;2;;Timer;
16-03-2012;208;2;;Timer;
13-03-2012;208;2;;Timer;
14-03-2012;208;2;;Timer;
15-03-2012;208;2;;Timer;
16-03-2012;208;2;;Timer;
13-03-2012;208;3;;Timer;
14-03-2012;208;3;;Timer;
15-03-2012;208;3;;Timer;
16-03-2012;208;3;;Timer;
16-03-2012;208;1;;Timer;
28-03-2012;208;0,5;;Timer;
28-03-2012;208;0,5;;Timer;
28-03-2012;208;0,5;;Timer;
28-03-2012;208;0,5;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;2,5;;Timer;
28-03-2012;208;2,5;;Timer;
28-03-2012;208;14,5;;Timer;
13-03-2012;208;7,3;;Timer;
19-03-2012;208;7,3;;Timer;
21-03-2012;208;7,3;;Timer;
22-03-2012;208;7,3;;Timer;
23-03-2012;208;7,3;;Timer;
26-03-2012;208;7,3;;Timer;
27-03-2012;208;7,3;;Timer;
28-03-2012;208;7,3;;Timer;
29-03-2012;208;7,3;;Timer;
30-03-2012;208;7,3;;Timer;
26-03-2012;208;7,3;;Timer;
27-03-2012;208;7,3;;Timer;
28-03-2012;208;9,3;;Timer;
29-03-2012;208;6,3;;Timer;
13-03-2012;208;7,3;;Timer;
15-03-2012;208;7,3;;Timer;
27-03-2012;208;7;;Timer;
28-03-2012;208;7;;Timer;
16-03-2012;208;1;;Timer;
16-03-2012;208;3;;Timer;
16-03-2012;208;3,3;;Timer;
20-03-2012;208;3;;Timer;
19-03-2012;208;7,3;;Timer;
20-03-2012;208;4,3;;Timer;
21-03-2012;208;7,3;;Timer;
22-03-2012;208;3;;Timer;
22-03-2012;208;4,3;;Timer;
23-03-2012;208;4,3;;Timer;
23-03-2012;208;3;;Timer;
29-03-2012;208;5,3;;Timer;
28-03-2012;208;4;;Timer;
29-03-2012;208;2;;Timer;
28-03-2012;208;3,3;;Timer;
26-03-2012;208;7,3;;Timer;
27-03-2012;208;7,3;;Timer;
29-03-2012;208;7;;Timer;
28-03-2012;208;4;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;2,8;;Timer;
29-03-2012;208;4;;Timer;
29-03-2012;208;3,3;;Timer;
26-03-2012;208;4,3;;Timer;
27-03-2012;208;3;;Timer;
27-03-2012;208;4,3;;Timer;
26-03-2012;208;3;;Timer;
30-03-2012;208;167;;Timer;
16-03-2012;208;1;;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;1;Rykning og assistance;Timer;
29-03-2012;208;3;Betaling til Mozambique og NCE Daninda f1;Timer;
29-03-2012;208;1;Personalehåndbog;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;3;"12/13
";Timer;
29-03-2012;208;1,25;;Timer;
29-03-2012;208;1,5;;Timer;
29-03-2012;208;0,5;;Timer;
29-03-2012;208;1,25;;Timer;
29-03-2012;208;3;;Timer;
26-03-2012;208;2,75;;Timer;
27-03-2012;208;3,5;;Timer;
28-03-2012;208;4,25;;Timer;
29-03-2012;208;3,75;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;0,75;;Timer;
26-03-2012;208;0,75;;Timer;
27-03-2012;208;1;;Timer;
28-03-2012;208;0,5;;Timer;
29-03-2012;208;0,5;;Timer;
29-03-2012;208;0,5;;Timer;
29-03-2012;208;0,5;;Timer;
29-03-2012;208;1,5;;Timer;
29-03-2012;208;1,5;;Timer;
29-03-2012;208;1;;Timer;
28-03-2012;208;9,5;isbjørneforedrag + db artikel om Arktis;Timer;
29-03-2012;208;7,5;db artikel ;Timer;
27-03-2012;208;8,5;db artikel;Timer;
26-03-2012;208;6,5;P1 morgen line up ;Timer;
26-03-2012;208;1;;Timer;
26-03-2012;208;1;Havets dag;Timer;
21-03-2012;208;7;;Timer;
22-03-2012;208;8;;Timer;
23-03-2012;208;7;;Timer;
10-04-2012;208;6;;Timer;
28-03-2012;208;7;;Timer;
29-03-2012;208;8;;Timer;
30-03-2012;208;6;;Timer;
29-03-2012;208;3;;Timer;
29-03-2012;208;0,5;;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;4;;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;2;;Timer;
29-03-2012;208;5;;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;10;;Timer;
08-05-2012;208;5,5;DB artikel om stenrev;Timer;
30-03-2012;208;0,75;;Timer;
29-03-2012;208;2,5;;Timer;
26-03-2012;208;2;;Timer;
27-03-2012;208;3;;Timer;
28-03-2012;208;1;;Timer;
30-03-2012;208;0,75;;Timer;
30-03-2012;208;0,75;;Timer;
30-03-2012;208;4,25;;Timer;
30-03-2012;208;0,5;;Timer;
26-03-2012;208;5,5;;Timer;
27-03-2012;208;4;;Timer;
28-03-2012;208;6,25;;Timer;
30-03-2012;208;0,15;;Timer;
28-03-2012;208;4;;Timer;
29-03-2012;208;4;;Timer;
28-03-2012;208;3,3;;Timer;
29-03-2012;208;4;;Timer;
30-03-2012;208;5,45;;Timer;
30-03-2012;208;5,75;;Timer;
22-03-2012;208;3;;Timer;
22-03-2012;208;2;;Timer;
22-03-2012;208;2,3;;Timer;
21-03-2012;208;5,3;;Timer;
21-03-2012;208;2;;Timer;
20-03-2012;208;1;;Timer;
20-03-2012;208;2;;Timer;
20-03-2012;208;2;;Timer;
20-03-2012;208;2,3;;Timer;
19-03-2012;208;2;;Timer;
19-03-2012;208;1;;Timer;
19-03-2012;208;2;;Timer;
19-03-2012;208;2,3;;Timer;
23-03-2012;208;5,3;;Timer;
23-03-2012;208;1;;Timer;
23-03-2012;208;1;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;2,3;;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;1;;Timer;
30-03-2012;208;3;;Timer;
29-03-2012;208;1;;Timer;
29-03-2012;208;1,3;;Timer;
30-03-2012;208;1;;Timer;
30-03-2012;208;1;;Timer;
30-03-2012;208;1;;Timer;
30-03-2012;208;1,3;;Timer;
30-03-2012;208;1;;Timer;
30-03-2012;208;1;;Timer;
30-03-2012;208;1;;Timer;
30-03-2012;208;3;;Timer;
30-03-2012;208;7;;Timer;
30-03-2012;208;2;;Timer;
30-03-2012;208;2;;Timer;
30-03-2012;208;1;;Timer;
30-03-2012;208;1;;Timer;
30-03-2012;208;1;;Timer;
30-03-2012;208;2,5;;Timer;
30-03-2012;208;2;;Timer;
30-03-2012;208;2;;Timer;
28-03-2012;208;3,5;;Timer;
28-03-2012;208;3,5;;Timer;
28-03-2012;208;1;;Timer;
30-03-2012;208;1;havets dag;Timer;
30-03-2012;208;6,3;;Timer;
30-03-2012;208;3;;Timer;
30-03-2012;208;1;Team Generous WWF-brandingfilm;Timer;
30-03-2012;208;1;;Timer;
30-03-2012;208;2,5;stenrev, ralsugning;Timer;
30-03-2012;208;3;;Timer;
30-03-2012;208;2,5;;Timer;
30-03-2012;208;0,5;;Timer;
30-03-2012;208;1;;Timer;
30-03-2012;208;3;;Timer;
30-03-2012;208;4,5;;Timer;
30-03-2012;208;8;;Timer;
30-03-2012;208;8;;Timer;
30-03-2012;208;100;;Timer;
30-03-2012;208;10;;Timer;
30-03-2012;208;8;;Timer;
30-03-2012;208;3;;Timer;
30-03-2012;208;15;;Timer;
30-03-2012;208;15;;Timer;
30-03-2012;208;7;Arbejdsmiljøkursus;Timer;
30-03-2012;208;10;;Timer;
30-03-2012;208;15;;Timer;
30-03-2012;208;5;;Timer;
30-03-2012;208;25;;Timer;
30-03-2012;208;10;;Timer;
30-03-2012;208;15;;Timer;
30-03-2012;208;5;;Timer;
30-03-2012;208;5;;Timer;
30-03-2012;208;1,5;;Timer;
30-03-2012;208;4,5;;Timer;
26-03-2012;208;2;KOM møde + ledelse;Timer;
26-03-2012;208;1;Havets Dag møde;Timer;
30-03-2012;208;1;Havets Dag møde;Timer;
26-03-2012;208;6;Kristeligt Dagblad, artikel 6 - Afghanistan;Timer;
26-03-2012;208;3;"Fiskerap + EU&#39;s eksterne fiskeripolitik - Gitte i P1";Timer;
27-03-2012;208;2;LG møde;Timer;
28-03-2012;208;4;Tune Hein + generel ledelse;Timer;
27-03-2012;208;2;EH statusmøde;Timer;
30-03-2012;208;2;Ud&Se artikel;Timer;
28-03-2012;208;5;Bæredygtige rejser artikel;Timer;
29-03-2012;208;1;Bæredygtige rejser artikel;Timer;
29-03-2012;208;6;Ledelse diverse, inkl. møde med Tommy, budgetlægning, KOM - MFA arbejdsproces;Timer;
28-03-2012;208;1,5;Møde om isbjørne i Arktis - Thea Østergaard, phd;Timer;
30-03-2012;208;3;Ledergruppemøde inkl. referat;Timer;
30-03-2012;208;4;Ledelse + møde om nyt marint projekt i WWF;Timer;
30-03-2012;208;2;Coop åle historie;Timer;
27-03-2012;208;3;Ledelse diverse;Timer;
28-03-2012;208;1;;Timer;
29-03-2012;208;1;;Timer;
27-03-2012;208;2;Isbjørn dagbladenes bureau artikel;Timer;
29-03-2012;208;2;Isbjørn - Dagbladenes Bureau artikel + Coop ålehistorie;Timer;
28-03-2012;208;2;LN - Prinsgemalens lederartikel;Timer;
27-03-2012;208;1;Invitation til Rasmus Kofoed - EP event;Timer;
30-03-2012;208;1;;Timer;
30-03-2012;208;1,5;;Timer;
30-03-2012;208;1;13-dec;Timer;
02-04-2012;208;1;;Timer;
02-04-2012;208;5;KOM møde + diverse ledelsesting, opsamlinger mv. ;Timer;
02-04-2012;208;1;Ålesagen ;Timer;
30-03-2012;208;9;;Timer;
31-03-2012;208;14;;Timer;
01-04-2012;208;1;;Timer;
11-04-2012;208;6;;Timer;
14-05-2012;208;4,5;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;1;;Timer;
28-03-2012;208;1;;Timer;
29-03-2012;208;7,5;;Timer;
28-03-2012;208;2,5;;Timer;
28-03-2012;208;1;;Timer;
30-03-2012;208;3,65;;Timer;
02-04-2012;208;6;;Timer;
02-04-2012;208;1,25;;Timer;
02-04-2012;208;1;;Timer;
20-03-2012;208;4,5;"db artikel
ny pm template";Timer;
23-03-2012;208;6,5;;Timer;
23-03-2012;208;1;;Timer;
02-04-2012;208;8,5;;Timer;
19-03-2012;208;6;;Timer;
21-03-2012;208;1,5;db artikel;Timer;
22-03-2012;208;1,5;;Timer;
20-03-2012;208;3;;Timer;
21-03-2012;208;6;;Timer;
22-03-2012;208;6;;Timer;
19-03-2012;208;1;;Timer;
02-04-2012;208;7;;Timer;
03-04-2012;208;7;;Timer;
26-03-2012;208;3;;Timer;
27-03-2012;208;3;;Timer;
30-03-2012;208;2;;Timer;
27-03-2012;208;2;;Timer;
29-03-2012;208;2;;Timer;
30-03-2012;208;3;;Timer;
27-03-2012;208;3;;Timer;
28-03-2012;208;3;;Timer;
30-03-2012;208;3;;Timer;
29-03-2012;208;1;;Timer;
26-03-2012;208;1;;Timer;
26-03-2012;208;3;;Timer;
29-03-2012;208;4;;Timer;
28-03-2012;208;1;;Timer;
29-03-2012;208;1,5;;Timer;
28-03-2012;208;1;;Timer;
29-03-2012;208;1,5;;Timer;
28-03-2012;208;0,5;;Timer;
29-03-2012;208;0,5;;Timer;
28-03-2012;208;0,5;;Timer;
29-03-2012;208;0,5;;Timer;
28-03-2012;208;3;;Timer;
29-03-2012;208;0,5;;Timer;
28-03-2012;208;2;;Timer;
29-03-2012;208;3,5;;Timer;
02-04-2012;208;2,5;;Timer;
02-04-2012;208;1,5;;Timer;
02-04-2012;208;2;;Timer;
